region	farm	housing	ownership	residential_area	householder_rel	sex	age_code	marrige_status	education	learn_status	preschool_child	preschool_child_num	economic	sideline	hour_dayjob	hour_sideline	industry	job	job_status	wage_earner_work_form	offday	monthly_income
31	2	3	1	89	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	109	1	1	4	2	4	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	2	2	109	2	2	4	2	4	1	2	-1	1	2	70	-1	4	3	1	1	4	6
31	2	1	1	60	1	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	1	3	59	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	59	1	1	4	2	5	1	2	-1	1	2	72	-1	4	2	1	1	1	5
31	2	2	1	71	3	1	4	1	3	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	99	2	2	5	2	1	1	2	-1	1	2	40	-1	4	5	1	1	3	3
31	2	1	1	43	6	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	115	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	1	50	1	1	4	2	3	1	2	-1	1	2	60	-1	2	5	3	-1	2	5
31	2	3	1	60	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	129	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	82	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	82	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	2	60	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	115	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	60	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	66	1	1	6	2	2	1	2	-1	1	1	24	10	6	4	3	-1	5	4
31	2	2	1	106	2	2	4	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	84	1	1	6	2	2	1	2	-1	1	2	60	-1	8	4	1	1	6	4
31	2	3	2	46	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	3	2	2	1	5	1	2	-1	1	2	40	-1	10	2	1	1	3	6
31	2	2	2	109	2	2	4	2	4	2	2	-1	1	2	8	-1	10	2	2	-1	5	2
31	2	3	1	89	1	1	3	2	3	1	1	1	1	2	60	-1	2	1	2	-1	5	11
31	1	2	1	59	6	2	6	3	0	-1	2	-1	1	2	10	-1	2	7	3	-1	5	2
31	2	2	3	69	1	1	5	2	5	1	2	-1	1	2	44	-1	2	3	1	1	3	10
31	2	1	3	46	2	2	5	2	2	1	2	-1	1	2	41	-1	4	3	4	-1	5	1
31	2	2	2	109	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	1	1	5	2	5	1	2	-1	1	2	40	-1	2	3	1	1	3	9
31	2	4	1	58	1	2	6	4	2	3	2	-1	1	2	30	-1	10	9	1	2	2	3
31	2	1	2	66	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	2	99	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
31	2	2	1	105	9	2	3	1	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	67	1	1	3	2	5	1	1	1	1	2	60	-1	4	5	1	1	3	6
31	2	1	3	46	3	2	2	1	6	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	1	59	1	1	4	2	3	1	2	-1	1	2	68	-1	5	7	1	1	6	7
31	2	3	1	50	2	2	6	2	2	1	2	-1	1	2	32	-1	10	9	1	2	5	3
31	2	2	2	44	2	2	5	2	2	1	2	-1	1	2	35	-1	4	5	3	-1	5	2
31	2	2	4	69	1	1	2	2	4	1	2	-1	1	2	40	-1	8	2	1	1	3	7
31	2	1	1	116	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	3	76	1	1	5	2	1	1	2	-1	1	2	15	-1	7	9	1	2	3	3
31	2	2	1	158	2	2	4	2	3	1	2	-1	1	2	50	-1	10	7	4	-1	1	1
31	2	2	1	158	1	1	5	2	3	1	2	-1	1	2	72	-1	10	9	3	-1	1	10
31	1	2	1	129	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	83	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	66	2	2	3	2	3	1	2	-1	1	2	60	-1	6	4	1	1	1	3
31	1	1	1	66	4	1	3	2	3	1	2	-1	1	2	14	-1	1	6	4	-1	5	1
31	2	2	1	69	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	1	1	112	1	1	3	2	3	1	1	2	1	2	42	-1	4	5	3	-1	6	5
31	2	4	2	50	1	2	3	1	5	1	2	-1	1	2	50	-1	10	2	1	1	2	6
31	2	2	2	109	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	102	2	2	4	2	2	1	2	-1	1	2	60	-1	4	5	3	-1	1	3
31	2	2	1	85	1	1	4	2	4	1	2	-1	1	2	60	-1	10	8	1	1	1	7
31	2	2	2	134	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	155	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	53	2	2	4	2	4	1	2	-1	1	2	45	-1	10	2	1	1	3	4
31	1	1	1	99	4	2	4	2	3	1	2	-1	1	1	30	10	6	4	3	-1	5	4
31	2	2	3	66	2	2	4	2	3	1	2	-1	1	2	48	-1	5	3	1	1	1	4
31	2	2	1	71	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	134	3	2	2	1	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	66	1	1	4	2	3	1	2	-1	1	2	70	-1	5	8	3	-1	6	7
31	2	4	2	49	1	1	2	2	4	3	2	-1	1	2	72	-1	3	2	1	1	2	6
31	2	1	1	102	1	2	5	3	3	1	2	-1	1	2	40	-1	10	4	1	1	6	6
31	2	2	1	83	1	1	3	2	4	1	2	-1	1	2	70	-1	4	5	1	1	1	10
31	2	1	1	112	6	1	5	3	1	1	2	-1	1	2	62	-1	4	5	3	-1	6	3
31	2	2	1	83	1	1	4	2	3	1	2	-1	1	2	48	-1	2	8	1	1	3	7
31	2	2	1	79	1	1	3	2	3	1	2	-1	1	2	56	-1	5	8	1	1	5	4
31	2	2	2	102	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	85	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	49	1	1	3	2	4	5	1	1	1	2	78	-1	3	7	2	-1	1	6
31	2	2	2	60	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	1	1	4	2	5	1	2	-1	1	2	72	-1	4	5	2	-1	1	11
31	2	4	2	63	1	2	4	2	3	1	2	-1	1	2	84	-1	6	4	2	-1	5	4
31	2	2	1	102	1	1	3	2	4	1	1	2	1	2	42	-1	2	8	1	1	3	5
31	2	2	1	63	2	2	5	2	2	1	2	-1	1	2	30	-1	6	9	1	2	5	3
31	2	2	1	76	1	1	3	2	4	1	1	2	1	2	72	-1	5	7	3	-1	6	6
31	2	1	1	99	1	2	4	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	2	1	71	3	1	2	1	3	1	2	-1	1	2	72	-1	10	5	1	1	1	5
31	2	1	1	99	3	2	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	132	3	1	3	1	4	1	2	-1	1	1	40	30	10	2	3	-1	3	4
31	1	1	1	99	1	1	6	2	1	1	2	-1	1	2	35	-1	1	6	3	-1	5	2
31	2	1	1	83	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	79	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	2	2	4	2	3	1	2	-1	1	2	40	-1	3	3	1	1	1	3
31	2	1	1	99	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	19	1	1	4	4	3	1	2	-1	1	2	45	-1	10	5	1	1	1	6
31	2	2	1	63	1	1	5	2	3	1	2	-1	1	2	72	-1	5	9	3	-1	1	5
31	2	2	1	85	3	1	2	1	5	4	2	-1	1	2	17	-1	10	4	1	2	5	2
31	2	1	1	132	2	2	5	2	3	1	2	-1	1	2	25	-1	8	4	4	-1	5	1
31	2	2	2	102	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	33	1	2	6	3	1	1	2	-1	1	2	40	-1	4	5	3	-1	5	3
31	2	2	2	79	2	2	3	2	4	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	86	1	1	6	2	2	1	2	-1	1	2	36	-1	3	9	1	2	5	4
31	2	2	1	71	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	85	2	2	4	2	5	1	2	-1	1	2	52	-1	8	5	1	2	5	3
31	2	1	3	10	1	1	4	1	3	1	2	-1	1	2	54	-1	2	7	1	1	1	5
31	2	1	2	73	1	1	4	2	6	4	1	1	1	2	58	-1	10	1	1	1	3	6
31	2	2	1	85	2	2	4	2	3	1	2	-1	1	2	48	-1	10	3	1	1	6	6
31	2	3	2	40	1	1	3	2	4	1	2	-1	1	2	35	-1	4	3	1	1	3	7
31	2	1	3	66	1	2	5	2	2	1	2	-1	1	2	30	-1	7	5	1	2	3	5
31	2	2	1	85	3	2	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	66	3	1	2	1	5	1	2	-1	1	2	40	-1	5	9	1	1	3	4
31	2	2	1	125	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	1	72	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
31	2	1	3	59	6	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	1	3	3	92	2	2	2	2	3	1	1	2	1	2	26	-1	1	4	4	-1	1	1
31	2	2	1	60	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	1	1	4	2	5	5	2	-1	1	2	98	-1	4	5	3	-1	4	9
31	2	2	2	60	1	1	3	2	3	1	2	-1	1	2	45	-1	2	3	1	1	1	6
31	2	4	3	23	2	2	5	2	3	1	2	-1	1	2	66	-1	4	4	1	1	1	3
31	2	1	3	46	1	1	5	2	3	1	2	-1	1	2	54	-1	4	5	3	-1	1	7
31	2	2	1	71	1	1	4	2	3	1	2	-1	1	2	48	-1	9	2	1	1	6	10
31	2	2	1	85	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	3	30	1	2	6	2	0	-1	2	-1	1	2	11	-1	1	9	1	2	5	2
31	2	1	3	66	1	2	4	4	3	5	2	-1	1	2	48	-1	2	9	1	1	1	3
31	2	1	3	33	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	53	1	2	4	2	4	1	1	1	1	2	50	-1	2	9	1	1	5	2
31	2	2	1	60	1	1	6	2	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	2	2	42	2	2	2	2	4	1	2	-1	1	2	40	-1	7	3	1	1	3	5
31	2	2	1	129	1	1	4	2	3	1	1	1	1	2	82	-1	3	8	3	-1	5	8
31	2	3	1	92	1	1	4	2	3	1	2	-1	1	2	52	-1	2	7	1	1	2	6
31	1	2	1	59	1	1	4	4	3	1	2	-1	1	2	40	-1	1	6	3	-1	5	6
31	2	2	3	52	1	2	5	1	5	5	2	-1	1	2	60	-1	6	4	3	-1	1	7
31	2	2	1	109	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	36	3	2	3	1	3	1	2	-1	1	2	48	-1	10	4	1	2	5	3
31	2	2	1	76	2	2	5	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	155	1	1	5	2	4	1	2	-1	1	2	75	-1	2	7	2	-1	2	10
31	2	4	2	56	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	109	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	155	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	46	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	2	49	1	2	3	1	5	1	2	-1	1	2	30	-1	10	2	3	-1	3	3
31	2	4	3	30	1	1	5	2	3	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	134	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	40	8	1	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	2	55	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	40	1	1	5	4	2	1	2	-1	1	2	15	-1	6	4	1	2	5	2
31	2	1	2	42	2	2	3	2	4	1	1	1	1	2	40	-1	8	3	1	1	5	3
31	2	2	1	76	2	2	2	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	66	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	86	1	1	4	2	3	1	2	-1	1	2	60	-1	3	7	1	1	1	8
31	2	2	1	83	1	1	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	4
31	2	2	1	109	2	1	4	2	3	1	2	-1	1	1	40	15	2	1	2	-1	1	6
31	2	2	2	60	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	1	50	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	1	3	43	1	2	4	2	3	1	2	-1	1	2	56	-1	6	9	1	2	5	4
31	2	2	2	60	2	1	3	2	5	5	2	-1	1	2	45	-1	8	2	1	1	2	5
31	1	3	3	92	1	1	3	2	4	1	1	2	1	2	70	-1	1	6	3	-1	4	5
31	2	1	1	99	1	1	5	2	1	1	2	-1	1	2	44	-1	9	9	1	1	2	5
31	2	2	2	44	3	1	2	1	3	1	2	-1	1	2	50	-1	10	2	1	1	3	5
31	2	2	1	125	1	1	3	2	4	1	2	-1	1	2	40	-1	10	3	1	1	3	9
31	2	2	1	60	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	125	2	2	4	2	5	1	2	-1	1	2	30	-1	9	2	3	-1	5	11
31	2	2	2	69	1	1	5	2	3	1	2	-1	1	2	30	-1	8	9	1	2	5	4
31	2	2	1	106	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	3	60	1	1	4	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	10
31	2	2	1	85	3	1	1	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	85	1	1	4	2	5	1	2	-1	1	2	46	-1	8	1	1	1	3	11
31	2	2	1	129	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	3	1	60	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	2	59	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	4	2	50	1	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	3	2	40	2	2	2	2	3	1	2	-1	1	2	60	-1	4	5	1	1	2	5
31	2	4	1	53	2	2	4	2	2	1	2	-1	1	2	30	-1	2	7	1	1	3	3
31	2	3	1	89	2	2	2	2	5	4	2	-1	1	2	45	-1	10	2	1	1	3	7
31	2	2	1	82	2	2	3	2	3	1	2	-1	1	2	48	-1	2	9	1	1	2	4
31	2	2	1	115	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	71	1	2	4	2	3	1	2	-1	1	2	80	-1	6	4	1	1	1	5
31	2	2	1	86	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	79	1	1	3	2	5	1	1	2	1	2	45	-1	10	3	1	1	3	7
31	2	2	1	60	1	1	3	2	3	1	2	-1	1	2	52	-1	2	8	1	1	2	7
31	2	2	1	125	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	125	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	59	1	1	3	2	3	1	1	1	1	2	72	-1	4	5	2	-1	1	7
31	2	1	3	66	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	53	3	2	1	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	86	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	44	1	1	6	2	3	1	2	-1	1	2	66	-1	8	9	1	1	1	3
31	2	2	1	109	1	1	4	2	4	1	2	-1	1	2	60	-1	9	3	1	1	3	10
31	2	2	1	105	2	2	4	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	49	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	134	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	52	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	3	1	89	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	79	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	67	1	1	4	1	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	2	2	27	1	1	6	2	6	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	4	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	129	3	2	1	1	5	2	2	-1	1	2	16	-1	4	5	1	2	6	2
31	2	2	2	79	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	69	6	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	43	1	1	3	1	3	1	2	-1	1	2	70	-1	4	8	1	1	4	5
31	2	2	1	69	1	1	5	2	3	1	2	-1	1	2	48	-1	2	8	1	1	2	5
31	2	2	1	53	2	2	4	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	59	2	2	2	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	158	2	2	2	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	134	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	134	2	2	4	2	5	1	2	-1	1	2	44	-1	10	2	1	1	2	8
31	2	4	1	58	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	2	3	52	1	2	6	4	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	2	1	125	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	69	3	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	76	1	1	6	2	5	1	2	-1	1	2	40	-1	10	1	1	1	3	7
31	2	2	2	79	2	2	3	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	50	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
31	2	2	2	67	2	2	3	2	4	1	1	1	1	2	50	-1	10	2	1	1	3	7
31	2	2	1	60	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	102	1	1	4	2	5	1	2	-1	1	2	56	-1	2	1	1	1	2	8
31	2	4	2	56	1	1	4	2	3	1	2	-1	1	2	50	-1	5	8	3	-1	1	4
31	2	2	2	109	1	1	4	2	3	1	2	-1	1	2	70	-1	4	4	1	1	4	7
31	2	4	2	59	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	2	56	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	2	2	4	2	5	1	2	-1	1	2	16	-1	10	2	3	-1	6	4
31	2	2	1	69	2	1	4	2	3	1	2	-1	1	2	73	-1	2	1	2	-1	1	6
31	2	2	1	86	9	2	6	1	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	58	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	2	1	129	2	2	4	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	2	109	2	2	3	2	4	5	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	66	2	2	5	2	2	1	2	-1	1	2	18	-1	6	9	4	-1	5	1
31	2	2	1	79	2	2	4	2	3	1	2	-1	1	2	30	-1	6	4	1	1	5	2
31	2	3	1	92	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	53	6	1	6	2	5	3	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	66	1	1	6	3	1	1	2	-1	1	2	14	-1	1	6	3	-1	5	3
31	2	2	1	85	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	99	2	1	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	2	1	106	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	105	1	1	3	2	5	1	1	2	1	2	45	-1	2	3	1	1	1	8
31	1	2	1	129	1	1	5	2	5	1	2	-1	1	2	48	-1	1	6	2	-1	3	10
31	2	2	1	102	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	83	2	2	3	2	5	1	2	-1	1	2	40	-1	4	3	1	1	3	5
31	2	3	1	92	2	2	4	2	3	1	2	-1	1	2	48	-1	2	9	1	1	1	3
31	1	1	1	82	1	1	5	2	2	1	2	-1	1	1	36	10	1	6	3	-1	5	4
31	2	1	3	33	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	66	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	60	2	2	4	2	5	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	116	3	1	2	1	4	2	2	-1	1	2	8	-1	4	9	1	2	5	2
31	2	2	1	109	1	1	5	4	3	1	2	-1	1	2	56	-1	5	8	3	-1	3	5
31	2	2	2	44	3	2	3	1	6	1	2	-1	1	2	43	-1	2	2	1	1	3	7
31	2	3	1	59	3	1	2	1	4	2	2	-1	1	2	45	-1	2	9	1	2	3	2
31	2	2	1	69	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	102	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	59	1	1	4	2	3	1	2	-1	1	2	48	-1	3	1	2	-1	1	8
31	2	2	2	67	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	129	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	1	83	1	1	6	2	2	1	2	-1	1	2	56	-1	4	5	3	-1	5	8
31	2	2	1	125	3	2	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	86	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	3	52	5	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	1	3	66	3	1	2	1	3	1	2	-1	1	2	50	-1	9	A	1	1	3	4
31	2	1	3	66	1	1	4	2	4	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
31	2	2	1	69	2	2	4	2	3	1	2	-1	1	2	60	-1	6	4	1	1	1	4
31	2	2	1	155	1	1	6	2	2	5	2	-1	1	2	30	-1	10	1	2	-1	1	11
31	2	2	1	53	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	1	59	2	2	4	2	3	1	2	-1	1	2	66	-1	2	8	1	1	3	4
31	2	1	2	50	1	1	4	1	3	1	2	-1	1	2	58	-1	2	8	1	1	1	7
31	2	2	1	53	1	1	4	2	2	1	2	-1	1	2	60	-1	3	8	1	1	4	5
31	2	1	1	142	1	1	6	2	2	5	2	-1	1	2	40	-1	3	9	1	1	3	4
31	2	2	1	129	1	1	4	2	5	1	2	-1	1	2	55	-1	4	3	1	1	3	11
31	2	2	1	79	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	2	1	158	6	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	99	2	2	6	2	0	-1	2	-1	1	2	10	-1	1	6	4	-1	5	1
31	2	2	1	125	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	1	1	82	3	1	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	1	2	1	59	3	2	3	1	3	1	2	-1	1	2	40	-1	10	3	1	1	3	4
31	2	1	2	66	2	2	4	2	3	1	2	-1	1	1	40	27	10	4	1	1	3	3
31	2	1	2	66	1	1	4	2	3	1	2	-1	1	2	66	-1	6	4	3	-1	1	4
31	2	3	1	59	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
31	2	4	3	45	1	1	4	4	4	3	2	-1	1	1	42	32	10	8	3	-1	1	5
31	2	2	2	79	1	1	4	2	5	1	1	2	1	2	70	-1	10	2	1	1	4	7
31	2	2	1	53	1	1	4	2	3	1	1	1	1	2	60	-1	3	7	3	-1	1	9
